Date_Time,Climate Temperature (˚F),Climate Humidity (%Rh),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPF (μmol/s),DLI (mol/m^2*d)
20-11-01 07:15:00,65,38.6,0,0,0,0,100,0,,
20-11-01 07:20:00,64.9,38.9,0,0,0,0,100,0,,
20-11-01 07:25:00,65.2,38.8,0,0,0,0,100,0,,
20-11-01 07:30:00,65.3,38.8,0,0,0,0,100,0,,
20-11-01 07:35:00,65,39,0,0,0,0,100,0,,
20-11-01 07:40:00,64.8,39.4,0,0,0,0,100,0,,
20-11-01 07:45:00,65.7,39.1,0,0,0,0,100,0,,
20-11-01 07:50:00,65.9,38.8,0,0,0,0,100,0,,
20-11-01 07:55:00,65.5,39,0,0,0,0,100,0,,
20-11-01 08:00:00,65,39.6,0,0,0,0,100,0,,
20-11-01 08:05:00,64.8,40.1,0,0,0,0,100,0,,
20-11-01 08:10:00,65.2,40.2,0,0,0,0,100,0,,
20-11-01 08:15:00,65.6,39.9,0,0,0,0,100,0,,
20-11-01 08:20:00,65.5,40,0,0,0,0,100,0,,
20-11-01 08:25:00,65.2,40.4,0,0,0,0,100,0,,
20-11-01 08:30:00,64.9,40.8,0,0,0,0,100,0,,
20-11-01 08:35:00,65.1,41,0,0,0,0,100,0,,
20-11-01 08:40:00,65.5,40.8,0,0,0,0,100,0,,
20-11-01 08:45:00,65.5,40.8,0,0,0,0,100,0,,
20-11-01 08:50:00,65.2,41.1,0,0,0,0,100,0,,
20-11-01 08:55:00,65,41.5,0,0,0,0,100,0,,
20-11-01 09:00:00,64.9,41.8,0,0,0,0,100,0,,
20-11-01 09:05:00,65.2,41.9,0,0,0,0,100,0,,
20-11-01 09:10:00,65.3,41.8,0,0,0,0,100,0,,
20-11-01 09:15:00,65.3,42,0,0,0,0,100,0,,
20-11-01 09:20:00,65.2,42.3,0,0,0,0,100,0,,
20-11-01 09:25:00,65.3,42.5,0,0,0,0,100,0,,
20-11-01 09:30:00,65.4,42.7,0,0,0,0,100,0,,
20-11-01 09:35:00,65.2,43,0,0,0,0,100,0,,
20-11-01 09:40:00,65.4,43.2,0,0,0,0,100,0,,
20-11-01 09:45:00,65.8,43.1,0,0,0,0,100,0,,
20-11-01 09:50:00,65.9,43.1,0,0,0,0,100,0,,
20-11-01 09:55:00,66.1,43.1,0,0,0,0,100,0,,
20-11-01 10:00:00,66.4,43,0,0,0,0,100,0,,
20-11-01 10:05:00,66.8,42.9,0,0,0,0,100,0,,
20-11-01 10:10:00,66.9,42.8,0,0,0,0,100,0,,
20-11-01 10:15:00,66.9,42.9,0,0,0,0,100,0,,
20-11-01 10:20:00,67.3,42.6,0,0,0,0,100,0,,
20-11-01 10:25:00,67.6,42.5,0,0,0,0,100,0,,
20-11-01 10:30:00,67.8,42.5,0,0,0,0,100,0,,
20-11-01 10:35:00,68.3,42.4,0,0,0,0,100,0,,
20-11-01 10:40:00,68.1,42.8,0,0,0,0,100,0,,
20-11-01 10:45:00,68.4,43.2,0,0,0,0,100,0,,
20-11-01 10:50:00,68.1,43.4,0,0,0,0,100,0,,
20-11-01 10:55:00,68,43.8,0,0,0,0,100,0,,
20-11-01 11:00:00,68.2,43.9,0,0,0,0,100,0,,
20-11-01 11:05:00,68.9,43.6,0,0,0,0,100,0,,
20-11-01 11:10:00,68.4,43.2,0,0,0,0,100,0,,
20-11-01 11:15:00,68.5,43.2,0,0,0,0,100,0,,
20-11-01 11:20:00,68,43.3,0,0,0,0,100,0,,
20-11-01 11:25:00,68,43.5,0,0,0,0,100,0,,
20-11-01 11:30:00,67.8,43.7,0,0,0,0,100,0,,
20-11-01 11:35:00,67.9,43.7,0,0,0,0,100,0,,
20-11-01 11:40:00,68.7,43.3,0,0,0,0,100,0,,
20-11-01 11:45:00,68.7,43.1,0,0,0,0,100,0,,
20-11-01 11:50:00,68.4,42.8,0,0,0,0,100,0,,
20-11-01 11:55:00,68.2,43,0,0,0,0,100,0,,
20-11-01 12:00:00,68.2,43.2,0,0,0,0,100,0,,
20-11-01 12:05:00,67.7,43.3,0,0,0,0,100,0,,
20-11-01 12:10:00,67.8,43.4,0,0,0,0,100,0,,
20-11-01 12:15:00,67.9,43.6,0,0,0,0,100,0,,
20-11-01 12:20:00,67.5,44,0,0,0,0,100,0,,
20-11-01 12:25:00,67.2,44.7,0,0,0,0,100,0,,
20-11-01 12:30:00,67,45.3,0,0,0,0,100,0,,
20-11-01 12:35:00,66.6,46.1,0,0,0,0,100,0,,
20-11-01 12:40:00,66.5,47,0,0,0,0,100,0,,
20-11-01 12:45:00,66.3,47.6,0,0,0,0,100,0,,
20-11-01 12:50:00,66.1,48.2,0,0,0,0,100,0,,
20-11-01 12:55:00,66.2,48.5,0,0,0,0,100,0,,
20-11-01 13:00:00,66.1,48.9,0,0,0,0,100,0,,
20-11-01 13:05:00,66.1,49.1,0,0,0,0,100,0,,
20-11-01 13:10:00,66.1,49.3,0,0,0,0,100,0,,
20-11-01 13:15:00,66,49.5,0,0,0,0,100,0,,
20-11-01 13:20:00,66.2,49.7,0,0,0,0,100,0,,
20-11-01 13:25:00,66.5,49.5,0,0,0,0,100,0,,
20-11-01 13:30:00,66.6,49.4,0,0,0,0,100,0,,
20-11-01 13:35:00,66.7,49.3,0,0,0,0,100,0,,
20-11-01 13:40:00,66.7,49.4,0,0,0,0,100,0,,
20-11-01 13:45:00,66.6,49.5,0,0,0,0,100,0,,
20-11-01 13:50:00,66.3,49.7,0,0,0,0,100,0,,
20-11-01 13:55:00,66.2,49.9,0,0,0,0,100,0,,
20-11-01 14:00:00,65.9,50.1,0,0,0,0,100,0,,
20-11-01 14:05:00,65.7,50.5,0,0,0,0,100,0,,
20-11-01 14:10:00,65.4,50.9,0,0,0,0,100,0,,
20-11-01 14:15:00,65.3,51.3,0,0,0,0,100,0,,
20-11-01 14:20:00,65.1,51.8,0,0,0,0,100,0,,
20-11-01 14:25:00,64.8,52.3,0,0,0,0,100,0,,
20-11-01 14:30:00,64.7,52.8,0,0,0,0,100,0,,
20-11-01 14:35:00,64.6,53.1,0,0,0,0,100,0,,
20-11-01 14:40:00,64.6,53.4,0,0,0,0,100,0,,
20-11-01 14:45:00,64.4,53.7,0,0,0,0,100,0,,
20-11-01 14:50:00,64.3,54.2,0,0,0,0,100,0,,
20-11-01 14:55:00,64.2,54.5,0,0,0,0,100,0,,
20-11-01 15:00:00,64.2,54.9,0,0,0,0,100,0,,
20-11-01 15:05:00,64.3,55,0,0,0,0,100,0,,
20-11-01 15:10:00,64.3,55.2,0,0,0,0,100,0,,
20-11-01 15:15:00,64.2,55.3,0,0,0,0,100,0,,
20-11-01 15:20:00,64.3,55.4,0,0,0,0,100,0,,
20-11-01 15:25:00,64.7,55.2,0,0,0,0,100,0,,
20-11-01 15:30:00,65,54.9,0,0,0,0,100,0,,
20-11-01 15:35:00,65,55,0,0,0,0,100,0,,
20-11-01 15:40:00,64.9,55.1,0,0,0,0,100,0,,
20-11-01 15:45:00,64.8,55.3,0,0,0,0,100,0,,
20-11-01 15:50:00,64.8,55.5,0,0,0,0,100,0,,
20-11-01 15:55:00,65,55.5,0,0,0,0,100,0,,
20-11-01 16:00:00,65.2,55.4,0,0,0,0,100,0,,
20-11-01 16:05:00,65.3,55.3,0,0,0,0,100,0,,
20-11-01 16:10:00,65.4,55.1,0,0,0,0,100,0,,
20-11-01 16:15:00,65.1,55.2,0,0,0,0,100,0,,
20-11-01 16:20:00,64.6,54.9,0,0,0,0,100,0,,
20-11-01 16:25:00,63.9,54.2,0,0,0,0,100,0,,
20-11-01 16:30:00,64,53.1,0,0,0,0,100,0,,
20-11-01 16:35:00,64.5,51.9,0,0,0,0,100,0,,
20-11-01 16:40:00,64.8,51.1,0,0,0,0,100,0,,
20-11-01 16:45:00,64.6,50.9,0,0,0,0,100,0,,
20-11-01 16:50:00,64.6,51,0,0,0,0,100,0,,
20-11-01 16:55:00,64.9,50.8,0,0,0,0,100,0,,
20-11-01 17:00:00,65.2,50.5,0,0,0,0,100,0,,
20-11-01 17:05:00,65.1,50.6,0,0,0,0,100,0,,
20-11-01 17:10:00,64.7,50.8,0,0,0,0,100,0,,
20-11-01 17:15:00,64.8,51,0,0,0,0,100,0,,
20-11-01 17:20:00,65.1,50.7,0,0,0,0,100,0,,
20-11-01 17:25:00,65.2,50.7,0,0,0,0,100,0,,
20-11-01 17:30:00,65,50.8,0,0,0,0,100,0,,
20-11-01 17:35:00,64.9,51.1,0,0,0,0,100,0,,
20-11-01 17:40:00,65.2,51,0,0,0,0,100,0,,
20-11-01 17:45:00,65.3,50.8,0,0,0,0,100,0,,
20-11-01 17:50:00,65.3,50.8,0,0,0,0,100,0,,
20-11-01 17:55:00,65.2,50.9,0,0,0,0,100,0,,
20-11-01 18:00:00,64.9,51.1,0,0,0,0,100,0,,
20-11-01 18:05:00,65,50.9,0,0,0,0,100,0,,
20-11-01 18:10:00,65.1,50.5,0,0,0,0,100,0,,
20-11-01 18:15:00,64.9,50.4,0,0,0,0,100,0,,
20-11-01 18:20:00,64.7,50.3,0,0,0,0,100,0,,
20-11-01 18:25:00,64.7,50.1,0,0,0,0,100,0,,
20-11-01 18:30:00,64.9,49.7,0,0,0,0,100,0,,
20-11-01 18:35:00,64.9,49.4,0,0,0,0,100,0,,
20-11-01 18:40:00,64.7,49.4,0,0,0,0,100,0,,
20-11-01 18:45:00,64.8,49.5,0,0,0,0,100,0,,
20-11-01 18:50:00,65,49.2,0,0,0,0,100,0,,
20-11-01 18:55:00,65.1,49,0,0,0,0,100,0,,
20-11-01 19:00:00,65,48.9,0,0,0,0,100,0,,
20-11-01 19:05:00,64.7,48.8,0,0,0,0,100,0,,
20-11-01 19:10:00,64.8,48.7,0,0,0,0,100,0,,
20-11-01 19:15:00,64.9,48.6,0,0,0,0,100,0,,
20-11-01 19:20:00,65.1,48.4,0,0,0,0,100,0,,
20-11-01 19:25:00,65.1,48.3,0,0,0,0,100,0,,
20-11-01 19:30:00,64.9,48.3,0,0,0,0,100,0,,
20-11-01 19:35:00,64.7,48.2,0,0,0,0,100,0,,
20-11-01 19:40:00,64.6,48,0,0,0,0,100,0,,
20-11-01 19:45:00,64.7,47.7,0,0,0,0,100,0,,
20-11-01 19:50:00,64.1,47.4,0,0,0,0,100,0,,
20-11-01 19:55:00,63.4,47.6,0,0,0,0,100,0,,
20-11-01 20:00:00,65.2,46.3,0,0,0,0,100,0,,
20-11-01 20:05:00,65.4,44.8,0,0,0,0,100,0,,
20-11-01 20:10:00,64.4,44.8,0,0,0,0,100,0,,
20-11-01 20:15:00,64.2,45,0,0,0,0,100,0,,
20-11-01 20:20:00,64.4,44.5,0,0,0,0,100,0,,
20-11-01 20:25:00,64.7,43.8,0,0,0,0,100,0,,
20-11-01 20:30:00,64,43.4,0,0,0,0,100,0,,
20-11-01 20:35:00,64.6,42.8,0,0,0,0,100,0,,
20-11-01 20:40:00,64.7,41.8,0,0,0,0,100,0,,
20-11-01 20:45:00,64.4,41.4,0,0,0,0,100,0,,
20-11-01 20:50:00,64.5,41.2,0,0,0,0,100,0,,
20-11-01 20:55:00,64.7,40.6,0,0,0,0,100,0,,
20-11-01 21:00:00,64.6,40.1,0,0,0,0,100,0,,
20-11-01 21:05:00,64.5,39.9,0,0,0,0,100,0,,
20-11-01 21:10:00,65.1,39.2,0,0,0,0,100,0,,
20-11-01 21:15:00,64.8,39,0,0,0,0,100,0,,
20-11-01 21:20:00,64.6,38.8,0,0,0,0,100,0,,
20-11-01 21:25:00,65.1,38.5,0,0,0,0,100,0,,
20-11-01 21:30:00,64.3,38.6,0,0,0,0,100,0,,
20-11-01 21:35:00,64.6,38.6,0,0,0,0,100,0,,
20-11-01 21:40:00,64.9,38,0,0,0,0,100,0,,
20-11-01 21:45:00,64,38.2,0,0,0,0,100,0,,
20-11-01 21:50:00,64.7,38.4,0,0,0,0,100,0,,
20-11-01 21:55:00,65.4,37.5,0,0,0,0,100,0,,
20-11-01 22:00:00,64.7,37.5,0,0,0,0,100,0,,
20-11-01 22:05:00,64.3,37.9,0,0,0,0,100,0,,
20-11-01 22:10:00,65.4,37.3,0,0,0,0,100,0,,
20-11-01 22:15:00,65.1,36.9,0,0,0,0,100,0,,
20-11-01 22:20:00,64.9,37,0,0,0,0,100,0,,
20-11-01 22:25:00,65.6,36.5,0,0,0,0,100,0,,
20-11-01 22:30:00,64.9,36.4,0,0,0,0,100,0,,
20-11-01 22:35:00,64.3,36.7,0,0,0,0,100,0,,
20-11-01 22:40:00,65.1,36.3,0,0,0,0,100,0,,
20-11-01 22:45:00,65.2,35.8,0,0,0,0,100,0,,
20-11-01 22:50:00,65,35.6,0,0,0,0,100,0,,
20-11-01 22:55:00,64.8,35.5,0,0,0,0,100,0,,
20-11-01 23:00:00,64.8,35.4,0,0,0,0,100,0,,
20-11-01 23:05:00,65.4,34.9,0,0,0,0,100,0,,
20-11-01 23:10:00,64.9,34.8,0,0,0,0,100,0,,
20-11-01 23:15:00,65.2,34.6,0,0,0,0,100,0,,
20-11-01 23:20:00,64.8,34.5,0,0,0,0,100,0,,
20-11-01 23:25:00,64.9,34.3,0,0,0,0,100,0,,
20-11-01 23:30:00,65.3,34,0,0,0,0,100,0,,
20-11-01 23:35:00,65.2,33.8,0,0,0,0,100,0,,
20-11-01 23:40:00,64.8,33.9,0,0,0,0,100,0,,
20-11-01 23:45:00,65.2,33.7,0,0,0,0,100,0,,
20-11-01 23:50:00,64.5,33.9,0,0,0,0,100,0,,
20-11-01 23:55:00,65.1,33.7,0,0,0,0,100,0,,
20-11-02 00:00:00,65.4,33.3,0,0,0,0,100,0,,
20-11-02 00:05:00,64.8,33.5,0,0,0,0,100,0,,
20-11-02 00:10:00,65.1,33.5,0,0,0,0,100,0,,
20-11-02 00:15:00,65.5,33.2,0,0,0,0,100,0,,
20-11-02 00:20:00,64.4,33.6,0,0,0,0,100,0,,
20-11-02 00:25:00,65.1,33.8,0,0,0,0,100,0,,
20-11-02 00:30:00,65.8,33.1,0,0,0,0,100,0,,
20-11-02 00:35:00,65.1,33.2,0,0,0,0,100,0,,
20-11-02 00:40:00,64.4,34,0,0,0,0,100,0,,
20-11-02 00:45:00,65.7,33.4,0,0,0,0,100,0,,
20-11-02 00:50:00,65.5,33.2,0,0,0,0,100,0,,
20-11-02 00:55:00,64.3,33.8,0,0,0,0,100,0,,
20-11-02 01:00:00,65.4,33.7,0,0,0,0,100,0,,
20-11-02 01:05:00,65.6,33.2,0,0,0,0,100,0,,
20-11-02 01:10:00,64.3,33.8,0,0,0,0,100,0,,
20-11-02 01:15:00,64.9,34,0,0,0,0,100,0,,
20-11-02 01:20:00,65.9,33.2,0,0,0,0,100,0,,
20-11-02 01:25:00,64.5,33.5,0,0,0,0,100,0,,
20-11-02 01:30:00,64.7,33.8,0,0,0,0,100,0,,
20-11-02 01:35:00,65.6,33.2,0,0,0,0,100,0,,
20-11-02 01:40:00,64.5,33.4,0,0,0,0,100,0,,
20-11-02 01:45:00,64.8,33.8,0,0,0,0,100,0,,
20-11-02 01:50:00,65.6,33.2,0,0,0,0,100,0,,
20-11-02 01:55:00,65.1,33.2,0,0,0,0,100,0,,
20-11-02 02:00:00,64.2,33.7,0,0,0,0,100,0,,
20-11-02 02:05:00,65.1,33.7,0,0,0,0,100,0,,
20-11-02 02:10:00,65.3,33.3,0,0,0,0,100,0,,
20-11-02 02:15:00,64.8,33.5,0,0,0,0,100,0,,
20-11-02 02:20:00,64.7,33.8,0,0,0,0,100,0,,
20-11-02 02:25:00,65.2,33.5,0,0,0,0,100,0,,
20-11-02 02:30:00,65.2,33.3,0,0,0,0,100,0,,
20-11-02 02:35:00,64.5,33.6,0,0,0,0,100,0,,
20-11-02 02:40:00,64.7,33.9,0,0,0,0,100,0,,
20-11-02 02:45:00,65.5,33.3,0,0,0,0,100,0,,
20-11-02 02:50:00,65.1,33.4,0,0,0,0,100,0,,
20-11-02 02:55:00,64.5,33.8,0,0,0,0,100,0,,
20-11-02 03:00:00,65.1,33.7,0,0,0,0,100,0,,
20-11-02 03:05:00,65.3,33.4,0,0,0,0,100,0,,
20-11-02 03:10:00,64.9,33.6,0,0,0,0,100,0,,
20-11-02 03:15:00,64.8,33.8,0,0,0,0,100,0,,
20-11-02 03:20:00,64.9,33.9,0,0,0,0,100,0,,
20-11-02 03:25:00,65.1,33.8,0,0,0,0,100,0,,
20-11-02 03:30:00,65,33.9,0,0,0,0,100,0,,
20-11-02 03:35:00,64.6,34.4,0,0,0,0,100,0,,
20-11-02 03:40:00,65.2,34.4,0,0,0,0,100,0,,
20-11-02 03:45:00,64.9,34.6,0,0,0,0,100,0,,
20-11-02 03:50:00,64.7,34.9,0,0,0,0,100,0,,
20-11-02 03:55:00,64.7,35.2,0,0,0,0,100,0,,
20-11-02 04:00:00,65.1,35,0,0,0,0,100,0,,
20-11-02 04:05:00,65.2,34.8,0,0,0,0,100,0,,
20-11-02 04:10:00,65.5,34.6,0,0,0,0,100,0,,
20-11-02 04:15:00,65.5,34.6,0,0,0,0,100,0,,
20-11-02 04:20:00,65.3,34.7,0,0,0,0,100,0,,
20-11-02 04:25:00,65.3,34.8,0,0,0,0,100,0,,
20-11-02 04:30:00,65.1,34.9,0,0,0,0,100,0,,
20-11-02 04:35:00,65.2,34.9,0,0,0,0,100,0,,
20-11-02 04:40:00,65.4,34.8,0,0,0,0,100,0,,
20-11-02 04:45:00,65.5,34.7,0,0,0,0,100,0,,
20-11-02 04:50:00,65,34.9,0,0,0,0,100,0,,
20-11-02 04:55:00,65.1,35,0,0,0,0,100,0,,
20-11-02 05:00:00,65.3,34.9,0,0,0,0,100,0,,
20-11-02 05:05:00,64.8,35.1,0,0,0,0,100,0,,
20-11-02 05:10:00,64.5,35.3,0,0,0,0,100,0,,
20-11-02 05:15:00,64.9,35.2,0,0,0,0,100,0,,
20-11-02 05:20:00,65,35.2,0,0,0,0,100,0,,
20-11-02 05:25:00,64.6,35.3,0,0,0,0,100,0,,
20-11-02 05:30:00,64.6,35.5,0,0,0,0,100,0,,
20-11-02 05:35:00,65.2,35.2,0,0,0,0,100,0,,
20-11-02 05:40:00,64.9,35.3,0,0,0,0,100,0,,
20-11-02 05:45:00,64.9,35.3,0,0,0,0,100,0,,
20-11-02 05:50:00,65.2,35.1,0,0,0,0,100,0,,
20-11-02 05:55:00,65.1,35.1,0,0,0,0,100,0,,
20-11-02 06:00:00,65.1,35,0,0,0,0,100,0,,
20-11-02 06:05:00,65.3,34.8,0,0,0,0,100,0,,
20-11-02 06:10:00,65.1,34.7,0,0,0,0,100,0,,
20-11-02 06:15:00,64.9,34.9,0,0,0,0,100,0,,
20-11-02 06:20:00,65.3,34.7,0,0,0,0,100,0,,
20-11-02 06:25:00,65.5,34.4,0,0,0,0,100,0,,
20-11-02 06:30:00,65.1,34.5,0,0,0,0,100,0,,
20-11-02 06:35:00,65,34.8,0,0,0,0,100,0,,
20-11-02 06:40:00,65.5,34.4,0,0,0,0,100,0,,
20-11-02 06:45:00,64.9,34.6,0,0,0,0,100,0,,
20-11-02 06:50:00,64.5,35,0,0,0,0,100,0,,
20-11-02 06:55:00,65.5,34.6,0,0,0,0,100,0,,
20-11-02 07:00:00,65.1,34.5,0,0,0,0,100,0,,
20-11-02 07:05:00,64.7,34.9,0,0,0,0,100,0,,
20-11-02 07:10:00,65.4,34.6,0,0,0,0,100,0,,
20-11-02 07:15:00,65.2,34.5,0,0,0,0,100,0,,
20-11-02 07:20:00,64.7,34.9,0,0,0,0,100,0,,
20-11-02 07:25:00,65.3,34.7,0,0,0,0,100,0,,
20-11-02 07:30:00,65.3,34.5,0,0,0,0,100,0,,
20-11-02 07:35:00,64.5,35.1,0,0,0,0,100,0,,
20-11-02 07:40:00,64.9,35.2,0,0,0,0,100,0,,
20-11-02 07:45:00,65.1,35,0,0,0,0,100,0,,
20-11-02 07:50:00,64.7,35.3,0,0,0,0,100,0,,
20-11-02 07:55:00,65.2,35.2,0,0,0,0,100,0,,
20-11-02 08:00:00,65.2,35,0,0,0,0,100,0,,
20-11-02 08:05:00,64.7,35.3,0,0,0,0,100,0,,
20-11-02 08:10:00,65.4,35,0,0,0,0,100,0,,
20-11-02 08:15:00,65.5,34.6,0,0,0,0,100,0,,
20-11-02 08:20:00,65,34.9,0,0,0,0,100,0,,
20-11-02 08:25:00,65.3,35,0,0,0,0,100,0,,
20-11-02 08:30:00,66.1,34.3,0,0,0,0,100,0,,
20-11-02 08:35:00,65.6,34.3,0,0,0,0,100,0,,
20-11-02 08:40:00,64.6,34.7,0,0,0,0,100,0,,
20-11-02 08:45:00,65.2,34.7,0,0,0,0,100,0,,
20-11-02 08:50:00,66,33.9,0,0,0,0,100,0,,
20-11-02 08:55:00,65.6,33.9,0,0,0,0,100,0,,
20-11-02 09:00:00,64.7,34.2,0,0,0,0,100,0,,
20-11-02 09:05:00,65.1,34.2,0,0,0,0,100,0,,
20-11-02 09:10:00,66,33.5,0,0,0,0,100,0,,
20-11-02 09:15:00,65.5,33.5,0,0,0,0,100,0,,
20-11-02 09:20:00,64.8,33.8,0,0,0,0,100,0,,
20-11-02 09:25:00,64.9,34,0,0,0,0,100,0,,
20-11-02 09:30:00,65.4,33.5,0,0,0,0,100,0,,
20-11-02 09:35:00,65.1,33.5,0,0,0,0,100,0,,
20-11-02 09:40:00,64.4,34,0,0,0,0,100,0,,
20-11-02 09:45:00,65,34.1,0,0,0,0,100,0,,
20-11-02 09:50:00,65.6,33.7,0,0,0,0,100,0,,
20-11-02 09:55:00,65.3,33.8,0,0,0,0,100,0,,
20-11-02 10:00:00,64.8,34.2,0,0,0,0,100,0,,
20-11-02 10:05:00,64.9,34.3,0,0,0,0,100,0,,
20-11-02 10:10:00,65.6,33.8,0,0,0,0,100,0,,
20-11-02 10:15:00,65.7,33.7,0,0,0,0,100,0,,
20-11-02 10:20:00,65.3,33.9,0,0,0,0,100,0,,
20-11-02 10:25:00,64.7,34.4,0,0,0,0,100,0,,
20-11-02 10:30:00,65,34.7,0,0,0,0,100,0,,
20-11-02 10:35:00,65.4,34.5,0,0,0,0,100,0,,
20-11-02 10:40:00,65.4,34.9,0,0,0,0,100,0,,
20-11-02 10:45:00,65.6,35.2,0,0,0,0,100,0,,
20-11-02 10:50:00,65.5,35.4,0,0,0,0,100,0,,
20-11-02 10:55:00,65.4,35.5,0,0,0,0,100,0,,
20-11-02 11:00:00,65.7,35.6,0,0,0,0,100,0,,
20-11-02 11:05:00,66,35.5,0,0,0,0,100,0,,
20-11-02 11:10:00,66.5,35.3,0,0,0,0,100,0,,
20-11-02 11:15:00,66.3,35.2,0,0,0,0,100,0,,
20-11-02 11:20:00,66,35.4,0,0,0,0,100,0,,
20-11-02 11:25:00,65.4,35.8,0,0,0,0,100,0,,
20-11-02 11:30:00,65.4,36.4,0,0,0,0,100,0,,
20-11-02 11:35:00,65.2,36.9,0,0,0,0,100,0,,
20-11-02 11:40:00,65.4,37.2,0,0,0,0,100,0,,
20-11-02 11:45:00,65.9,37.1,0,0,0,0,100,0,,
20-11-02 11:50:00,66.2,37,0,0,0,0,100,0,,
